filename,label
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (575)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (575)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (576)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (576)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (577)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (578)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (579)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (579)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (579)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (579)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (58)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (580)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (580)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (580)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (581)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (582)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (582)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (583)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (583)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (583)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (584)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (584)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (584)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (585)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (586)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (586)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (586)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (587)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (587)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (588)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (588)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (588)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (589)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (589)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (589)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (589)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (589)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (59)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (590)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (590)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (590)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (590)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (591)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (592)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (592)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (592)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (592)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (592)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (592)_5.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (592)_6.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (592)_7.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (593)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (593)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (593)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (594)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (595)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (595)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (595)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (595)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (596)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (596)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (596)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (597)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (597)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (597)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (597)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (597)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (598)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (598)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (599)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (599)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (599)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (599)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (6)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (6)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (60)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (60)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (600)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (600)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (600)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (600)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (601)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (601)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (601)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (601)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (601)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (601)_5.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (602)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (602)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (602)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (603)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (603)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (603)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (603)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (603)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (604)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (604)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (605)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (606)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (606)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (607)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (607)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (607)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (607)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (607)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (607)_5.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (607)_6.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (607)_7.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_5.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_6.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_7.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_8.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_9.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_10.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_11.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_12.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_13.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_14.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_15.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_16.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_17.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (608)_18.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (609)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (609)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (609)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (609)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (609)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (609)_5.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (609)_6.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (61)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (610)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (610)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (611)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (612)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (612)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (612)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (612)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (613)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (613)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (613)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (613)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (614)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (614)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (615)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (615)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (615)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (615)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (615)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (615)_5.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (615)_6.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (616)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (616)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (616)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (616)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (616)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (616)_5.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (616)_6.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (617)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (618)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (618)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (618)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (618)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (618)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (618)_5.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (618)_6.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (619)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (619)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (619)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (619)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (62)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (62)_1.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (62)_2.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (62)_3.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (62)_4.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (620)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (620)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (620)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (620)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (620)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (620)_5.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (620)_6.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (621)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (621)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (621)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (621)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (621)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (621)_5.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (622)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (622)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (622)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (622)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (622)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (623)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (623)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (623)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (623)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (623)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (623)_5.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (624)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (624)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (624)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (624)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (624)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (625)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (625)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (625)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (626)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (626)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (626)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (626)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (627)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (628)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (629)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (63)_0.jpg,1
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (630)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (630)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (630)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (631)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (631)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (632)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (632)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (632)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (633)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (633)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (633)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (633)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (634)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (634)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (634)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (635)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (635)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (635)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (636)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (636)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (636)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (636)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (637)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (637)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (638)_0.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (638)_1.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (638)_2.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (638)_3.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (638)_4.jpg,0
/Users/alejandrocalderon/Documents/MIA/self_driving_car/data/pedestrians/processed/train/img/image (638)_5.jpg,0
